驾驶,jiàshǐ,to drive; to pilot (a ship an airplane etc.),她会驾驶汽车。,Tā huì jiàshǐ qìchē.,She can drive a car.
应付,yīngfù,to cope with; deal with; handle; do sth. perfunctorily; do sth. after a fashion; make do,,,
财产,cáichǎn,property; fortune,这是我父亲遗留下来的财产。,Zhè shì wǒ fùqin yíliú xiàlái de cáichǎn.,This is property that was left by my father.
吵架,chǎo jià,to quarrel; to squabble; bicker,我们是好朋友，从来不吵架。,Wǒmen shì hǎo péngyou cónglái bù chǎojià.,We are good friends we never quarrel.
高级,gāojí,high-level; high-grade; advanced,他是高级管理人才。,Tā shì gāojí guǎnlǐ réncái.,He is a senior management executive.
服装,fúzhuāng,(formal) clothing; costume; dress,我公司向日本出口儿童服装。,Wǒ gōngsī xiàng Rìběn chūkǒu értóng fúzhuāng.,Our company exports children's clothes to Japan.
风险,fēngxiǎn,risk; venture; hazard,买股票是要担风险的。,Mǎi gǔpiào shì yào dānfēngxiǎn de.,You take a risk when you buy stock.
欧洲,Ōuzhōu,Europe,我想去欧洲旅行。,Wǒ xiǎng qù Ōuzhōu lǚxíng.,I want to travel in Europe.
挡,dǎng,ward off block; gear,路被挡住了。,Lù bèi dǎngzhù le.,The street was blocked off.
后果,hòuguǒ,consequences; aftermath,这个错误造成了严重的后果。,Zhège cuòwù zàochéngle yánzhòng de hòuguǒ.,The mistake resulted in serious consequences.
个性,gèxìng,individuality; personality,这个孩子的个性很强。,Zhège háizi de gèxìng hěn qiáng.,This child has a strong personality.
交往,jiāowǎng,to associate; to contact,梁 先生 擅长 与人 交往。,Liáng xiānsheng shàncháng yǔ rén jiāowǎng.,Mr. Liang is good with people.
避免,bìmiǎn,avoid; avert; prevent,夫妻应该避免争吵。,Fūqī yīnggāi bìmiǎn zhēngchǎo.,Husbands and wives should avoid quarrelling.
立即,lìjí,immediately,我们立即出发吧。,Wǒmen lìjí chūfā ba.,Let's get going right away.
批,pī,criticize; to comment; wholesale; (mw for batches lots etc.),这批产品包装好了。,Zhè pī chǎnpǐn bāozhuāng hǎo le.,This batch of products has been packed.
保留,bǎoliú,to reserve; hold back; retain,你可以保留自己的意见。,Nǐ kěyǐ bǎoliú zìjǐ de yìjiàn.,You may keep your views to yourself.
捡,jiǎn,to pick up; collect; gather,她捡到了一个钱包。,Tā jiǎn dào le yīge qiánbāo.,She found a wallet on the ground.
持续,chíxù,continue; persist,物价持续升高。,Wùjià chíxù shēnggāo.,Prices continue to rise.
猴子,hóuzi,monkey,山上的人经常受到猴子骚扰。,Shān shàng de rén jīngcháng shòudào hóuzi sāorǎo.,People living in the mountain often get harassed by monkeys.
采取,cǎiqǔ,carry out or adopt; take(measures policies attitudes etc.),人民采取激烈的抗议行动。,Rénmín cǎiqǔ jīliè de kàngyì xíngdòng.,The people conducted aggressive demonstrations.
类型,lèixíng,type,,,
升,shēng,rise; hoist; promote; liter,国旗升起来了。,Guóqí shēng qǐlái le.,The national flag has been raised.
金属,jīnshǔ,metal,桌子的腿是金属的。,Zhuōzi de tuǐ shì jīnshǔ de.,The legs of the desk are metal.
合理,hélǐ,rational; reasonable,这事不合理。,Zhè shì bù hélǐ.,This is not reasonable.
期间,qījiān,period of time; time,放假期间我要去旅游。,Fàngjià qījiān wǒ yào qù lǚyóu.,I'm going to travel during the holidays.
暗,àn,dark; gloomy; hidden; secret,房间里的光线太暗。,Fángjiān lǐ de guāngxiàn tài àn.,It's too dim in the room.
退休,tuìxiū,retirement (from work); retire,我已到了退休的年龄。,Wǒ yǐ dàole tuìxiū de niánlíng.,I've reached retirement age.
精力,jīnglì,energy; vigor,他精力充沛。,Tā jīng lì chōngpèi.,He's full of energy.
产品,chǎnpǐn,product; goods; merchandise,工厂生产产品。,Gōngchǎng shēngchǎn chǎnpǐn.,The factory makes products.
胡说,húshuō,talk nonsense; drivel,你胡说。,Nǐ húshuō.,You are talking nonsense.
挥,huī,to wave; brandish; wield; wipe away,他既是音乐家也是指挥家。,Tā jì shì yīnyuèjiā yě shì zhǐhuījiā.,He is both a musician and a conductor.
指挥,zhǐhuī,to command; to conduct; commander,他既是音乐家也是指挥家。,Tā jì shì yīnyuèjiā yě shì zhǐhuījiā.,He is both a musician and a conductor.
自动,zìdòng,automatic,可以使用自动售票机买车票。,Kěyǐ shǐyòng zìdòng shòupiàojī mǎi chēpiào.,Train tickets may be purchased using the automatic vending machine.
法院,fǎyuàn,court of law,这里是法院。,Zhèli shì fǎyuàn.,This is the court.
丑,chǒu,ugly; disgraceful (2nd Earthly Branch),他 姐姐 比较 丑。,Tā jiějie bǐjiào chǒu.,His older sister is rather ugly.
平静,píngjìng,calm; peaceful; tranquil; serene,湖面很平静。,Húmiàn hěn píngjìng.,The lake surface is very calm.
依然,yīrán,still; as before,情况依然没变。,Qíngkuàng yīrán méi biàn.,The situation remains unchanged.
蹲,dūn,to crouch; to squat,,,
发表,fābiǎo,publish; to issue (a statement); announce,他在讲台上发表演讲。,Tā zài jiǎngtái shàng fābiǎo yǎnjiǎng.,He's standing at the dais making a speech.
演讲,yǎnjiǎng,give a lecture; make a speech,他在讲台上发表演讲。,Tā zài jiǎngtái shàng fābiǎo yǎnjiǎng.,He's standing at the dais making a speech.
滴,dī,to drip; drop; (mw for drops of liquid),云是悬在空中的水滴形成的。,Yún shì xuán zài kōngzhōng de shuǐdī xíngchéng de.,Clouds are formed from drops of water suspended in the air.
成长,chéngzhǎng,to mature; grow up,孩子健康成长。,Háizi jiànkāng chéngzhǎng.,The children are growing up healthy.
深刻,shēnkè,profound; deep,他的认识十分深刻。,Tā de rènshi shífēn shēnkè.,His understanding is very deep.
划,huà,delimit; to transfer; assign,这项计划很成功。,Zhè xiàng jìhuà hěn chénggōng.,This plan is successful.
光临,guānglín,(polite) welcome!; honor somebody with one's presence,欢迎光临！,huānyíngguānglín!,Welcome!
诗,shī,poem; poetry; verse,孔 老师 爱好 诗词。,Kǒng lǎoshī àihào shīcí.,Teacher Kong is keen on poetry.
占,zhàn,occupy; seize; to constitute,美军占领了这里。,Měijūn zhànlǐngle zhèli.,The American troops have occupied this place.
唉,ài āi,(an exclamation indicating resignation); oh well; oh; mm,,,
背景,bèijǐng,background,他的背景很复杂。,Tā de bèijǐng hěn fùzá.,His background is very complicated.
救护车,jiùhùchē,ambulance,,,
模仿,mófǎng,imitate; to copy,大家在模仿老师的动作。,Dàjiā zài mófǎng lǎoshī de dòngzuò.,Everyone is imitating the teacher's movements.
采访,cǎifǎng,interview; gather news; hunt for and collect,介意我们采访你一下吗？,Jièyì wǒmen cǎifǎng nǐ yī xià ma?,Would you mind if we interview you?
评价,píngjià,to evaluate,老师怎么评价他？,Lǎoshī zěnme píngjià tā?,How does the teacher evaluate him?
强烈,qiángliè,intense; strong; violent,人有强烈的金钱欲望。,Rén yǒu qiángliè de jīnqián yùwàng.,People have a strong desire for money.
挣,zhèng,struggle; strive; earn,他挣扎着往上爬。,Tā zhēngzházhe wǎng shàng pá.,He is struggling to climb up.
阶段,jiēduàn,stage; phase,一阶段练习后，她会游泳了。,Yī jiēduàn liànxí hòu tā huì yóuyǒng le.,After a period of practice she was able to swim.
违反,wéifǎn,violate (a law),他违反规定。,Tā wéifǎn guīdìng.,He broke the rule.
否认,fǒurèn,deny; declare to be untrue,我不否认这个事实。,Wǒ bù fǒurèn zhège shìshí.,I don't deny that fact.
逃避,táobì,to escape; evade; shirk,他逃避记者的问题。,Tā táobì jìzhě de wèntí.,He avoided reporters' questions.
频道,píndào,frequency; (television) channel,他在换电视频道。,Tā zài huàn diànshì píndào.,He's changing the TV channel.
物质,wùzhì,matter; substance; material,两种物质结合到了一起。,Liǎng zhǒng wùzhì jiéhé dàole yìqǐ.,The two substances are combined together.
时期,shíqī,period in time or history; period; time,这是一个困难的时期。,Zhè shì yígè kùnnan de shíqī.,This is a difficult period.
传说,chuánshuō,it is said; legend; pass on (a story),凤凰是传说中的一种动物。,Fènghuáng shì chuánshuō zhōng de yī zhǒng dòngwù.,The phoenix is a legendary animal.
射击,shèjī,to shoot; to fire (a gun),他在练习射击。,Tā zài liànxí shèjī.,He is practicing shooting.
伸,shēn,to stretch; extend,请不要将头和手伸出窗外。,Qǐng búyào jiāng tóu hé shǒu shēnchū chuāngwài.,Please don't put your head or hands outside the window.
愿望,yuànwàng,desire; wish; aspiration,希望我的愿望会实现。,Xīwàng wǒ de yuànwàng huì shíxiàn.,I hope my dream will come true.
形象,xíngxiàng,image; form; figure,他很在意公众形象。,Tā hěn zàiyì gōngzhòng xíngxiàng.,He really cares about his public image.
兔子,tùzi,rabbit; hare,这儿有一只灰色的兔子。,Zhèr yǒu yī zhī huīsè de tùzi.,There is a grey rabbit here.
事物,shìwù,thing; object,,,
绳子,shéngzi,cord; string; rope,他用力地抓住绳子。,Tā yònglì de zhuāzhù shéngzi.,He grasps the rope tightly.
发挥,fāhuī,to bring (skill talent etc.) into play; to develop (an idea),她在比赛中发挥了优势。,Tā zài bǐsài zhōng fāhuīle yōushì.,She was at her best during the game.
纪念,jìniàn,commemorate; remember,礼物很有纪念意义。,Lǐwù hěn yǒu jìniàn yìyì.,Gifts have a lot of sentimental meaning.
倒霉,dǎoméi,have bad luck; be out of luck,,,
使劲儿,shǐjìnr,exert all one's strength,,,
毕竟,bìjìng,after all; overall; when all is said and done,,,
道德,dàodé,morals; morality; ethics,这位老教授的道德很高尚。,Zhèwèi lǎo jiàoshòu de dàodé hěn gāoshàng.,This old professor's character is noble.
安慰,ānwèi,to comfort; to console,爸爸安慰她，她却不开心。,Bàba ānwèi tā tā què bù kāixīn.,Although her father comforted her she was still unhappy.
肌肉,jīròu,muscle; flesh,,,
娱乐,yúlè,entertain; amuse; entertainment,让我们来娱乐一下。,Ràng wǒmen lái yúlè yíxià.,Let's go have fun.
睁,zhēng,to open (eyes),她睁开了双眼。,Tā zhēngkāile shuāngyǎn.,She opened her eyes.
经典,jīngdiǎn,classics; scriptures,那部小说成为了经典。,Nà bù xiǎoshuō chéngwéile jīngdiǎn.,That novel became a classic.
显得,xiǎnde,appear; seem; to look,他显得很气愤。,Tā xiǎnde hěn qìfèn.,He looks furious.
追求,zhuīqiú,pursue; seek,很多人都追求金钱。,Hěn duō rén dōu zhuīqiú jīnqián.,Many people pursue money.
进步,jìnbù,make progress; to advance,科学使人类进步。,Kēxué shǐ rénlèi jìnbù.,Science has advanced the human race.
趁,chèn,avail oneself of; take advantage of (an opportunity or situation),中国菜要趁热吃。,Zhōngguó cài yào chènrè chī.,Chinese food should be eaten hot.
敏感,mǐngǎn,sensitive; susceptible,他回避敏感的问题。,Tā huíbì mǐngǎn de wèntí.,He avoids sensitive questions.
博物馆,bówùguǎn,museum,大英博物馆是世界上最宏伟的博物馆。,Dà Yīng Bówùguǎn shì shìjiè shàng zuì hóngwěi de bówùguǎn.,The British Museum is the most majestic museum in the world.
遵守,zūnshǒu,observe; abide by; comply with; keep (commandments); to respect (an agreement),我们必须遵守法律。,Wǒmen bìxū zūnshǒu fǎlǜ.,We must obey the law.
煮,zhǔ,to boil; to cook,她 特别 喜欢 吃 水煮肉片。,Tā tèbié xǐhuan chī shuǐzhǔ ròupiàn.,She especially likes to eat Sichuan poached pork.
承担,chéngdān,undertake; assume (responsibility),我愿意承担后果。,Wǒ yuànyì chéngdān hòuguǒ.,I'm willing to bear the consequences.
拆,chāi,unravel; to tear; demolish,他们在拆信。,Tāmen zài chāixìn.,They're opening letters.
天空,tiānkōng,sky; space; heavens,天空很蓝。,Tiānkōng hěn lán.,The sky is very blue.
至于,zhìyú,as for; go so far as to,至于最后这个问题，我并不了解。,Zhìyú zuìhòu zhèige wèntí wǒ bìng bù liǎojiě.,As for this last issue I just don't understand.
骂,mà,scold; curse; condemn; verbally abuse,她在责骂儿子。,Tā zài zémà érzi.,She's scolding her son.
登记,dēngjì,register (one's name); check in; enroll,他们登记入学。,Tāmen dēngjì rùxué.,They're enrolled in school.
指导,zhǐdǎo,to guide; give directions,部长指导我工作。,Bùzhǎng zhǐdǎo wǒ gōngzuò.,The department head gives me guidance on my work.
不安,bù'ān,uneasy; unstable; disturbed,很晚了，女儿还没回家，妈妈很不安。,Hěn wǎn le nǚér hái méi huíjiā māma hěn bù'ān.,Since it's very late and her daughter has not yet returned home she's very worried.
相关,xiāngguān,correlation; interrelated; dependence,我在查相关资料。,Wǒ zài chá xiāngguān zīliào.,I'm checking the relevant information.
身材,shēncái,stature; figure; build,她身材修长，亭亭玉立。,Tā shēncái xiūcháng tíngtíng yùlì.,She's slender and beautiful.
讽刺,fěngcì,satirize; ridicule; mock; irony,他们正在互相讽刺。,Tāmen zhèng zài hùxiāng fěngcì.,They're mocking each other.
抓紧,zhuā jǐn,to grasp firmly; to pay close or special attention to; to rush in; to make the most of,请抓紧扶手。,Qǐng zhuājǐn fúshǒu.,Please hold the handrails firmly.
圆,yuán,round; circular; formal unit of Chinese currency,今晚的月亮很圆。,Jīnwǎn de yuèliang hěn yuán.,Tonight's moon is very round.
沉默,chénmò,silent; uncommunicative,他这个人很沉默。,Tā zhège rén hěn chénmò.,He is very silent.
严肃,yánsù,solemn; serious; earnest,他们的表情很严肃。,Tāmen de biǎoqíng hěn yánsù.,They look serious.
配合,pèihé,be harmoniously combined or arranged; matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concern with; to cooperate; to become man and wife; to combine parts of a machine,他们相互配合完成了这项工作。,Tāmen xiànghù pèihé wánchéng le zhèxiàng gōngzuò.,They mutually coordinated to complete the job.
称呼,chēnghu,to call; address as; name,中国人称呼自己的父母为爹娘。,Zhōngguórén chēnghu zìjǐ de fùmǔ wéi diēniáng.,"The Chinese call their father and mother ""Diē"" and ""Niáng."""
逗,dòu,to tease; amuse; to stay; to stop; funny,他们要在这儿逗留几天。,Tāmen yào zài zhè'er dòu liú jǐ tiān.,They're going to stay here for a few days.
标志,biāozhì,sign; mark; signal; symbol,自由女神像是纽约的标志。,Zìyóu Nǚshén Xiàng shì Niǔyuē de biāozhì.,The Statue of Liberty is a symbol of New York.
摇,yáo,to shake; to rock,摇滚乐是西洋音乐的一种。,Yáogǔnyuè shì Xīyáng yīnyuè de yī zhǒng.,Rock and roll is one form of Western music.
平常,píngcháng,ordinary; usually; common,,,
完整,wánzhěng,complete; intact,她完整的演奏了一支曲子。,Tā wánzhěng de yǎnzòule yī zhī qǔzi.,She's played a complete piece.
肩膀,jiānbǎng,shoulder,我的肩膀有点痛。,Wǒ de jiānbǎng yǒudiǎn tòng.,My shoulder hurts a bit.
宣传,xuānchuán,propaganda; to propagate; to give publicity to,她在看宣传资料。,Tā zài kàn xuān chuán zīliào.,She's reading the publicity materials.
谈判,tánpàn,negotiate; negotiation; conference,他们的谈判圆满成功。,Tāmen de tánpàn yuánmǎn chénggōng.,Their negotiations are successful.
隔壁,gébì,next door,她住在隔壁。,Tā zhù zài gébì.,She lives next door.
自私,zìsī,selfish,,,
商业,shāngyè,business; commerce; trade,商业区很拥挤。,Shāngyèqū hěn yōngjǐ.,The business district is crowded.
沙漠,shāmò,desert,沙漠很荒凉。,Shāmò hěn huāngliáng.,The desert is very desolate.
手套,shǒutào,glove; mitten,她戴着一副手套。,Tā dàizhe yī fù shǒutào.,She's wearing a pair of gloves.
亿,yì,one hundred million (100000000),中国有13亿人口。,Zhōngguó yǒu shísān yì rénkǒu.,There are 1.3 billion people in China.
面临,miànlín,be faced with; be up against,她面临着很大的工作压力。,Tā miànlínzhe hěn dà de gōngzuò yālì.,She's under a lot of pressure at work.
等于,děngyú,(Mathematics) equal to,一加一等于二。,Yī jiā yī děngyú èr.,One plus one equals two.
当心,dāngxīn,take care; watch out,当心扒手！,Dāngxīn páshǒu!,Watch out for pick-pockets.
课程,kèchéng,course; curriculum; class,这是我们的课程安排。,Zhè shì wǒmen de kèchéng ānpái.,This is our curriculum.
经营,jīngyíng,engage in (a business activity etc.); run/operate (a business),他经营一家书店。,Tā jīngyíng yì jiā shūdiàn.,He runs a bookshop.
出席,chūxí,attend; be present; participate,他出席了会议。,Tā chūxí le huìyì.,He attended the meeting.
字母,zìmǔ,letter (of the alphabet),我认识字母D。,Wǒ rènshi zìmǔD.,"I know the letter ""D."""
项链,xiàngliàn,necklace,她戴着一串珍珠项链。,Tā dàizhe yī chuàn zhēnzhū xiàngliàn.,She wears a pearl necklace.
资金,zījīn,funds; funding,他提供了很多资金。,Tā tígōngle hěnduō zījīn.,He provided a lot of capital.
哪怕,nǎpà,even (if/though); no matter how,,,
原则,yuánzé,principle; doctrine,他做事很讲原则。,Tā zuò shì hěn jiǎng yuánzé.,He sticks to his principles when doing things.
劝,quàn,advise; to urge; persuade,我劝爸爸戒烟。,Wǒ quàn bàba jièyān.,I advised my father to give up smoking.
纪录,jìlù,a record; to take notes,他创造了新纪录。,Tā chuàngzàole xīn jìlù.,He's set a new record.
玉米,yùmǐ,corn; maize,今年玉米种的价格比去年偏高。,Jīnnián yùmǐ zhǒng de jiàgé bǐ qùnián piān gāo.,The price of corn seed this year is a bit high compared to last year.
灰,huī,ash; gray (grey); dust; lime,他 穿 灰色的 大衣。,Tā chuān huīsède dàyī.,He is wearing a grey overcoat.
宠物,chǒngwù,a pet,她的宠物是一只乌龟。,Tā de chǒngwù shì yī zhī wūguī.,Her pet is a tortoise.
广场,guǎngchǎng,public square; plaza,天安门广场位于北京市中心。,Tiān'ānmén Guǎngchǎng wèiyú Běijīng Shì zhōngxīn.,Tiananmen Square is in the center of Beijing.
限制,xiànzhì,restrictions; to limit; to bound,这个月的开销超出限制了。,Zhège yuè de kāixiao chāochū xiànzhì le.,This month's expenses have exceeded the limit.
无数,wúshù,countless; innumerable,,,
烫,tàng,to scald; to burn; scalding hot; to iron,这杯茶很烫。,Zhè bēi chá hěn tàng.,This cup of tea is very hot.
善良,shànliáng,good and honest; kind-hearted,她既善良又聪明。,Tā jì shànliáng yòu cōngmíng.,She's kind and intelligent.
表面,biǎomiàn,surface; outside; face,这是地球的表面。,Zhè shì dìqiú de biǎomiàn.,This is the surface of the earth.
智慧,zhìhuì,wisdom; knowledge,古埃及人民的智慧创造了金字塔。,Gǔ Āijí rénmín de zhìhuì chuàngzàole jīnzìtǎ.,The ancient Egyptians used their intelligence to build the pyramids.
主席,zhǔxí,chairperson; president,他是我们的主席。,Tā shì wǒmen de zhǔxí.,He's our chairman.
主动,zhǔdòng,to take initiative; voluntary,他主动帮助我们。,Tā zhǔdòng bāngzhù wǒmen.,He offered to help us.
联合,liánhé,alliance; combine; unite,联合国对难民进行救济。,Liánhéguó duì nànmín jìnxíng jiùjì.,The United Nations is providing relief to the refugees.
漏,lòu,to leak; to funnel; to let out,水管漏水了。,Shuǐguǎn lòushuǐ le.,The water pipe is leaking.
气氛,qìfēn,atmosphere; mood; ambience,这家餐厅的气氛很不错。,Zhè jiā cāntīng de qìfēn hěn bùcuò.,The atmosphere in this restaurant is quite nice.
批准,pīzhǔn,approve; ratify,协会批准他加入。,Xiéhuì pīzhǔn tā jiārù.,He was admitted to the association.
可靠,kěkào,reliable,,,
体验,tǐyàn,experience for oneself; to personally experience (usually a kind of life),她去国外体验生活。,Tā qù guówài tǐyàn shēnghuó.,She is going to experience life abroad.
录音,lùyīn,sound recording; to record,她在录音。,Tā zài lùyīn.,She's recording.
黄金,huángjīn,gold,黄金很贵。,Huángjīn hěn guì.,Gold is very expensive.
编辑,biānjí,to edit; compile; editor,她是杂志编辑。,Tā shì zázhì biānjí.,She is a magazine editor.
优势,yōushì,advantage; superiority; dominant position,我们要保持这个优势。,Wǒmen yào bǎochí zhège yōushì.,We must hold on to a dominant position.
临时,línshí,temporary; at the time; when the time comes,对不起，我临时有事情。,Duìbuqǐ wǒ línshí yǒu shìqing.,Sorry but I suddenly have a matter (to attend).
温柔,wēnróu,gentle and soft; tender; gentle,杨小姐很温柔。,Yáng xiǎojie hěn wēnróu.,Miss Yang is very gentle and soft.
成就,chéngjiù,accomplishment; achievement; success,他取得了很大的成就。,Tā qǔdéle hěn dà de chéngjiù.,He has achieved great success.
方案,fāng'àn,plan; program (for action etc.); proposal,同意这个方案的人还是占了大多数。,Tóngyì zhège fāng'àn de rén háishi zhànle dàduōshù.,The majority agrees to this proposal.
形容,xíngróng,describe; appearance; look,,,
利益,lìyì,benefit; (in sb.'s) interest,这个项目的利益很可观。,Zhège xiàngmù de lìyì hěn kěguān.,This project is very profitable.
询问,xúnwèn,inquire about,老师询问了他的学习情况。,Lǎoshī xúnwènle tā de xuéxí qíngkuàng.,The teacher asked him how his studies are going.
捐,juān,to contribute; to donate; to subsribe to; to abandon; to relinquish; contribution; tax,他参加募捐。,Tā cānjiā mùjuān.,He joined in the fundraising.
军事,jūnshì,military affairs; military matters,士兵们正在进行军事训练。,Shìbīngmen zhèng zài jìnxíng jūnshì xùnliàn.,The soldiers are in the midst of military drills.
销售,xiāoshòu,to sell; to market; sales,他们在销售新车。,Tāmen zài xiāoshòu xīnchē.,They're selling new cars.
结论,jiélùn,conclusion; verdict,,,
平衡,pínghéng,balance; balanced; equilibrium,她的平衡能力很好。,Tā de pínghéng nénglì hěn hǎo.,Her balance is very good.
良好,liánghǎo,good; favorable; well,您的身体情况良好。,Nín de shēntǐ qíngkuàng liánghǎo.,You're in very good health.
自愿,zìyuàn,voluntary,,,
工人,gōngrén,worker,他们是工人。,Tāmen shì gōngrén.,They are laborers.
祝福,zhùfú,blessings; wish well,大家衷心地祝福新娘和新郎。,Dàjiā zhōngxīn de zhùfú xīnniáng hé xīnláng.,Everyone gave their sincere congratulations to the bride and groom.
措施,cuòshī,measure; step (to be taken),我们会采取新措施。,Wǒmen huì cǎiqǔ xīn cuòshī.,We will take new measures.
化学,huàxué,chemistry,化学属于理科。,Huàxué shǔyú lǐkē.,Chemistry is branch of the natural sciences.
调整,tiáozhěng,adjustment; revision,请调整一下计划。,Qǐng tiáozhěng yíxià jìhuà.,Please revise the plan.
胃,wèi,stomach,我买了一点胃药。,Wǒ mǎile yìdiǎn wèiyào.,I bought some stomach medicine.
过敏,guòmǐn,be allergic; allergy,这是花粉过敏的症状。,Zhè shì huāfěn guòmǐn de zhèngzhuàng.,This is a symptom of a pollen allergy.
包裹,bāoguǒ,wrap up; bind up; package,您的包裹，请签收。,Nín de bāoguǒ qǐng qiānshōu.,Package for you; please sign for it.
妇女,fùnǚ,woman; women in general,这是妇女专用车厢。,Zhè shì fùnǚ zhuānyòng chēxiāng.,This is a women-only carriage.
总算,zǒngsuàn,at long last; finally; on the whole,,,
地毯,dìtǎn,carpet; rug,她在看地毯的新样品。,Tā zài kàn dìtǎn de xīn yàngpǐn.,She's looking at the new carpet samples.
宴会,yànhuì,banquet; feast; dinner party,宴会上的食物很丰盛。,Yànhuì shàng de shíwù hěn fēngshèng.,There was a sumptuous array of foods at the banquet.
怀念,huáiniàn,cherish the memory of; think fondly of,我很怀念当学生的日子。,Wǒ hěn huáiniàn dāng xuésheng de rìzi.,I cherish the memory of my school days very much.
代替,dàitì,to replace,机器可以代替人工作。,Jīqì kěyǐ dàitì rén gōngzuò.,Machines can do the work of humans.
干脆,gāncuì,straightforward; clear-cut; blunt,,,
温暖,wēnnuǎn,warm,春天的天气很温暖。,Chūntiān de tiānqì hěn wēnnuǎn.,The weather in spring is very warm.
出版,chūbǎn,publish,新杂志出版了。,Xīn zázhì chūbǎn le.,The new magazine has been published.
主持,zhǔchí,preside over; manage; to direct,主持人宣布会议开始。,Zhǔchírén xuānbù huìyì kāishǐ.,The host announced the opening of the meeting.
连续,liánxù,continually; in a row; successively,她连续打喷嚏。,Tā liánxù dǎ pēntì.,She sneezed several times in a row.
缺乏,quēfá,shortage; to lack; be short of,沙漠中缺乏淡水。,Shāmò zhōng quēfá dànshuǐ.,Deserts lack fresh water.
义务,yìwù,duty; obligation; volunteer duty,交税是我们的义务。,Jiāoshuì shì wǒmen de yìwù.,It's our duty to pay taxes.
蜜蜂,mìfēng,bee; honeybee,蜜蜂正在采花蜜。,Mìfēng zhèng zài cǎi huāmì.,The bees are collecting honey from the flowers.
夸,kuā,to boast; to praise; exaggerate,他喜欢自夸。,Tā xǐhuan zìkuā.,He likes to boast.
夸张,kuāzhāng,exaggerate; overstate; exaggerated; overstated; vaunted; hyperbole,,,
保存,bǎocún,conserve; preserve; to keep to save a file in a computer,肉没保存好，已经臭了。,Ròu méi bǎocún hǎo yǐjing chòu le.,The meat wasn't stored well and it smells bad.
如今,rújīn,nowadays,如今人们很少看报纸了。,Rújīn rénmen hěn shǎo kàn bàozhǐ le.,People seldom read newspapers these days.
不如,bùrú,not as good as; inferior to,他连狗都不如！,Tā lián gǒu dōu bùrú!,He's not even as good as a dog.
迟早,chízǎo,sooner or later,,,
电台,diàntái,transceiver; broadcasting station,,,
推荐,tuījiàn,recommend; recommendation,他推荐我参加比赛。,Tā tuījiàn wǒ cānjiā bǐsài.,He recommended that I participate in the competition.
鼓掌,gǔ zhǎng,applaud,观众热烈地鼓掌。,Guānzhòng rèliè de gǔzhǎng.,The audience applauded warmly.
撕,sī,to tear (something),纸被撕开了。,Zhǐ bèi sīkāi le.,The paper's been torn apart.
糊涂,hútu,confused; bewildered; muddled,,,
咨询,zīxún,request information; consultant; advisory,这件事我已经咨询了律师。,Zhè jiàn shì wǒ yǐjīng zīxúnle lǜshī.,I've already sought the advice of a lawyer regarding this problem.
燃烧,ránshāo,combustion; burn; kindle,烈火熊熊地燃烧着。,Lièhuǒ xióngxióng de ránshāozhe.,The blazing fire keeps burning.
豪华,háohuá,luxurious,这间宾馆非常豪华。,Zhè jiān bīnguǎn fēicháng háohuá.,This hotel is very luxurious.
青,qīng,blue; green; young (Kangxi radical 174); Qinghai province (abbr.),周 小姐 要 住 在 青岛。,Zhōu xiǎojiě yào zhù zài qīngdǎo.,Ms. Zhou will live in Qingdao.
轻易,qīngyì,easily; lightly; rashly,,,
软,ruǎn,soft,你 会 用 这个 软件 吗？,Nǐ huì yòng zhège ruǎnjiàn ma?,Can you use this software?
人口,rénkǒu,population; the populace,这个小镇的人口不多。,Zhège xiǎozhèn de rénkǒu bù duō.,This town has a small population.
银,yín,silver (the element),这是一家银行。,Zhè shì yī jiā yínháng.,This is a bank.
功能,gōngnéng,function; feature,这台手机的功能很多。,Zhè tái shǒujī de gōngnéng hěn duō.,This cell phone has a lot of functions.
明确,míngquè,clear-cut; clearly; clarify,我没有明确的目标。,Wǒ méiyǒu míngquè de mùbiāo.,I don't have a clear aim.
激烈,jīliè,intense; acute; sharp; fierce,比赛中双方竞争得很激烈。,Bǐsài zhōng shuāngfāng jìngzhēng de hěn jīliè.,Both sides competed fiercely in the game.
把握,bǎwò,grasp; hold; certainty; assurance,要把握每次面试的机会。,Yào bǎwò měi cì miànshì de jīhuì.,One must seize the chance of each interview.
集合,jíhé,gather; assemble; to muster,请有关人员到大厅集合。,Qǐng yǒuguān rényuán dào dàtīng jíhé.,Will the personnel concerned please gather in the lobby.
秘书,mìshū,secretary,她是经理的秘书。,Tā shì jīnglǐ de mìshū.,She is the manager's secretary.
扶,fú,to support with hand; to help somebody up,请抓紧扶手。,Qǐng zhuājǐn fúshǒu.,Please hold the handrails firmly.
闯,chuǎng,rush; break through; to temper oneself (by battling difficulties),不能闯红灯。,Bù néng chuǎng hóngdēng.,You shouldn't run red lights.
事先,shìxiān,in advance; beforehand; prior,,,
复制,fùzhì,duplicate; reproduce,他将文件复制到电脑上。,Tā jiāng wénjiàn fùzhì dào diànnǎo shang.,He copied the file to the computer.
闪电,shǎndiàn,lightning,闪电了。,Shǎndiàn le.,There's lightning.
摄影,shè yǐng,take a photograph; shoot a film,他对摄影有兴趣。,Tā duì shèyǐng yǒu xìngqù.,He's interested in photography.
车库,chēkù,garage,,,
